transaction_row_id,date_current,description_current,info_current,amount_current,rule_id_current,owner_current,class_current,category_current,sub_category_current,change_description,change_reason
20230131__nordnet_salkkuraportti__cubesmart__salkku1__673883__actual__nordnet_salkkuraportti_preprocessedcsv,2023-01-31,CubeSmart,Salkku 1,6738.83,10,mkk,varat,sijoitusvarallisuus,osinkosalkku,This row is created with new id. No comparison can be done.,This happens when owner or any source data field information changes i.e. amount or description
20230329__penno__kahvittelu__pulla__35__actual__pennoxlsx,2023-03-29,Kahvittelu,Pulla,-3.5,19,mkk,menot,ruoka,välipalat,This row is created with new id. No comparison can be done.,This happens when owner or any source data field information changes i.e. amount or description
20230329__penno__liikenne__bussi__31__actual__pennoxlsx,2023-03-29,Liikenne,Bussi,-3.1,20,mkk,menot,liikkuminen,,This row is created with new id. No comparison can be done.,This happens when owner or any source data field information changes i.e. amount or description
20230328__penno__liikenne__juna__191__actual__pennoxlsx,2023-03-28,Liikenne,Juna,-19.1,20,mkk,menot,liikkuminen,,This row is created with new id. No comparison can be done.,This happens when owner or any source data field information changes i.e. amount or description
20230311__penno__liikenne__juna__134__actual__pennoxlsx,2023-03-11,Liikenne,Juna,-13.4,20,mkk,menot,liikkuminen,,This row is created with new id. No comparison can be done.,This happens when owner or any source data field information changes i.e. amount or description
20230131__nordnet_salkkuraportti__likviditvarat__salkku3__169241__actual__nordnet_salkkuraportti_preprocessedcsv,2023-01-31,Likvidit varat,Salkku 3,1692.41,11,mkk,varat,sijoitusvarallisuus,kasvusalkku,This row is created with new id. No comparison can be done.,This happens when owner or any source data field information changes i.e. amount or description
20230331__nordnet_salkkuraportti__likviditvarat__salkku3__169241__actual__nordnet_salkkuraportti_preprocessedcsv,2023-03-31,Likvidit varat,Salkku 3,1692.41,11,mkk,varat,sijoitusvarallisuus,kasvusalkku,This row is created with new id. No comparison can be done.,This happens when owner or any source data field information changes i.e. amount or description
20230430__nordnet_salkkuraportti__likviditvarat__salkku3__169241__actual__nordnet_salkkuraportti_preprocessedcsv,2023-04-30,Likvidit varat,Salkku 3,1692.41,11,mkk,varat,sijoitusvarallisuus,kasvusalkku,This row is created with new id. No comparison can be done.,This happens when owner or any source data field information changes i.e. amount or description
20230227__nordnet_salkkuraportti__likviditvarat__salkku3__169241__actual__nordnet_salkkuraportti_preprocessedcsv,2023-02-27,Likvidit varat,Salkku 3,1692.41,11,mkk,varat,sijoitusvarallisuus,kasvusalkku,This row is created with new id. No comparison can be done.,This happens when owner or any source data field information changes i.e. amount or description
20230314__penno__muut____250__actual__pennoxlsx,2023-03-14,Muut,,-25.0,24,mkk,menot,muut,,This row is created with new id. No comparison can be done.,This happens when owner or any source data field information changes i.e. amount or description
20231201__luottokortti__netflix__memberorganizationsdef__1165__actual__luottokorttixlsx,2023-12-01,Netflix,MEMBER ORGANIZATIONS - DEF,-11.65,3,mkk,menot,media,suoratoisto,This row is created with new id. No comparison can be done.,This happens when owner or any source data field information changes i.e. amount or description
20231101__luottokortti__netflix__memberorganizationsdef__1165__actual__luottokorttixlsx,2023-11-01,Netflix,MEMBER ORGANIZATIONS - DEF,-11.65,3,mkk,menot,media,suoratoisto,This row is created with new id. No comparison can be done.,This happens when owner or any source data field information changes i.e. amount or description
20230604__luottokortti__netflix__memberorganizationsdef__1165__actual__luottokorttixlsx,2023-06-04,Netflix,MEMBER ORGANIZATIONS - DEF,-11.65,3,mkk,menot,media,suoratoisto,This row is created with new id. No comparison can be done.,This happens when owner or any source data field information changes i.e. amount or description
20230405__luottokortti__netflix__memberorganizationsdef__1165__actual__luottokorttixlsx,2023-04-05,Netflix,MEMBER ORGANIZATIONS - DEF,-11.65,3,mkk,menot,media,suoratoisto,This row is created with new id. No comparison can be done.,This happens when owner or any source data field information changes i.e. amount or description
20230306__luottokortti__netflix__memberorganizationsdef__1165__actual__luottokorttixlsx,2023-03-06,Netflix,MEMBER ORGANIZATIONS - DEF,-11.65,3,mkk,menot,media,suoratoisto,This row is created with new id. No comparison can be done.,This happens when owner or any source data field information changes i.e. amount or description
20230204__luottokortti__netflix__memberorganizationsdef__1165__actual__luottokorttixlsx,2023-02-04,Netflix,MEMBER ORGANIZATIONS - DEF,-11.65,3,mkk,menot,media,suoratoisto,This row is created with new id. No comparison can be done.,This happens when owner or any source data field information changes i.e. amount or description
20230704__luottokortti__netflix__memberorganizationsdef__1165__actual__luottokorttixlsx,2023-07-04,Netflix,MEMBER ORGANIZATIONS - DEF,-11.65,3,mkk,menot,media,suoratoisto,This row is created with new id. No comparison can be done.,This happens when owner or any source data field information changes i.e. amount or description
20230803__luottokortti__netflix__memberorganizationsdef__1165__actual__luottokorttixlsx,2023-08-03,Netflix,MEMBER ORGANIZATIONS - DEF,-11.65,3,mkk,menot,media,suoratoisto,This row is created with new id. No comparison can be done.,This happens when owner or any source data field information changes i.e. amount or description
20230105__luottokortti__netflix__memberorganizationsdef__1165__actual__luottokorttixlsx,2023-01-05,Netflix,MEMBER ORGANIZATIONS - DEF,-11.65,3,mkk,menot,media,suoratoisto,This row is created with new id. No comparison can be done.,This happens when owner or any source data field information changes i.e. amount or description
20230505__luottokortti__netflix__memberorganizationsdef__1165__actual__luottokorttixlsx,2023-05-05,Netflix,MEMBER ORGANIZATIONS - DEF,-11.65,3,mkk,menot,media,suoratoisto,This row is created with new id. No comparison can be done.,This happens when owner or any source data field information changes i.e. amount or description
20231002__luottokortti__netflix__memberorganizationsdef__1165__actual__luottokorttixlsx,2023-10-02,Netflix,MEMBER ORGANIZATIONS - DEF,-11.65,3,mkk,menot,media,suoratoisto,This row is created with new id. No comparison can be done.,This happens when owner or any source data field information changes i.e. amount or description
20230902__luottokortti__netflix__memberorganizationsdef__1165__actual__luottokorttixlsx,2023-09-02,Netflix,MEMBER ORGANIZATIONS - DEF,-11.65,3,mkk,menot,media,suoratoisto,This row is created with new id. No comparison can be done.,This happens when owner or any source data field information changes i.e. amount or description
20231130__varat__nordeansijoitukset____229340__actual__varatcsv,2023-11-30,Nordean sijoitukset,,22934.0,7,mkk,varat,sijoitusvarallisuus,osakkeet,This row is created with new id. No comparison can be done.,This happens when owner or any source data field information changes i.e. amount or description
20231031__varat__nordeansijoitukset____216240__actual__varatcsv,2023-10-31,Nordean sijoitukset,,21624.0,7,mkk,varat,sijoitusvarallisuus,osakkeet,This row is created with new id. No comparison can be done.,This happens when owner or any source data field information changes i.e. amount or description
20240930__varat__nordeansijoitukset____201450__actual__varatcsv,2024-09-30,Nordean sijoitukset,,20145.0,7,mkk,varat,sijoitusvarallisuus,osakkeet,This row is created with new id. No comparison can be done.,This happens when owner or any source data field information changes i.e. amount or description
20230930__varat__nordeansijoitukset____201450__actual__varatcsv,2023-09-30,Nordean sijoitukset,,20145.0,7,mkk,varat,sijoitusvarallisuus,osakkeet,This row is created with new id. No comparison can be done.,This happens when owner or any source data field information changes i.e. amount or description
20230831__varat__nordeansijoitukset____187130__actual__varatcsv,2023-08-31,Nordean sijoitukset,,18713.0,7,mkk,varat,sijoitusvarallisuus,osakkeet,This row is created with new id. No comparison can be done.,This happens when owner or any source data field information changes i.e. amount or description
20241130__varat__nordeansijoitukset____229340__actual__varatcsv,2024-11-30,Nordean sijoitukset,,22934.0,7,mkk,varat,sijoitusvarallisuus,osakkeet,This row is created with new id. No comparison can be done.,This happens when owner or any source data field information changes i.e. amount or description
20240831__varat__nordeansijoitukset____187130__actual__varatcsv,2024-08-31,Nordean sijoitukset,,18713.0,7,mkk,varat,sijoitusvarallisuus,osakkeet,This row is created with new id. No comparison can be done.,This happens when owner or any source data field information changes i.e. amount or description
20230731__varat__nordeansijoitukset____180190__actual__varatcsv,2023-07-31,Nordean sijoitukset,,18019.0,7,mkk,varat,sijoitusvarallisuus,osakkeet,This row is created with new id. No comparison can be done.,This happens when owner or any source data field information changes i.e. amount or description
20240531__varat__nordeansijoitukset____152280__actual__varatcsv,2024-05-31,Nordean sijoitukset,,15228.0,7,mkk,varat,sijoitusvarallisuus,osakkeet,This row is created with new id. No comparison can be done.,This happens when owner or any source data field information changes i.e. amount or description
20230531__varat__nordeansijoitukset____152280__actual__varatcsv,2023-05-31,Nordean sijoitukset,,15228.0,7,mkk,varat,sijoitusvarallisuus,osakkeet,This row is created with new id. No comparison can be done.,This happens when owner or any source data field information changes i.e. amount or description
20230430__varat__nordeansijoitukset____139540__actual__varatcsv,2023-04-30,Nordean sijoitukset,,13954.0,7,mkk,varat,sijoitusvarallisuus,osakkeet,This row is created with new id. No comparison can be done.,This happens when owner or any source data field information changes i.e. amount or description
20241031__varat__nordeansijoitukset____216240__actual__varatcsv,2024-10-31,Nordean sijoitukset,,21624.0,7,mkk,varat,sijoitusvarallisuus,osakkeet,This row is created with new id. No comparison can be done.,This happens when owner or any source data field information changes i.e. amount or description
20230331__varat__nordeansijoitukset____124710__actual__varatcsv,2023-03-31,Nordean sijoitukset,,12471.0,7,mkk,varat,sijoitusvarallisuus,osakkeet,This row is created with new id. No comparison can be done.,This happens when owner or any source data field information changes i.e. amount or description
20230228__varat__nordeansijoitukset____110850__actual__varatcsv,2023-02-28,Nordean sijoitukset,,11085.0,7,mkk,varat,sijoitusvarallisuus,osakkeet,This row is created with new id. No comparison can be done.,This happens when owner or any source data field information changes i.e. amount or description
20230131__varat__nordeansijoitukset____100000__actual__varatcsv,2023-01-31,Nordean sijoitukset,,10000.0,7,mkk,varat,sijoitusvarallisuus,osakkeet,This row is created with new id. No comparison can be done.,This happens when owner or any source data field information changes i.e. amount or description
20240331__varat__nordeansijoitukset____124710__actual__varatcsv,2024-03-31,Nordean sijoitukset,,12471.0,7,mkk,varat,sijoitusvarallisuus,osakkeet,This row is created with new id. No comparison can be done.,This happens when owner or any source data field information changes i.e. amount or description
20240731__varat__nordeansijoitukset____180190__actual__varatcsv,2024-07-31,Nordean sijoitukset,,18019.0,7,mkk,varat,sijoitusvarallisuus,osakkeet,This row is created with new id. No comparison can be done.,This happens when owner or any source data field information changes i.e. amount or description
20240430__varat__nordeansijoitukset____139540__actual__varatcsv,2024-04-30,Nordean sijoitukset,,13954.0,7,mkk,varat,sijoitusvarallisuus,osakkeet,This row is created with new id. No comparison can be done.,This happens when owner or any source data field information changes i.e. amount or description
20240630__varat__nordeansijoitukset____165290__actual__varatcsv,2024-06-30,Nordean sijoitukset,,16529.0,7,mkk,varat,sijoitusvarallisuus,osakkeet,This row is created with new id. No comparison can be done.,This happens when owner or any source data field information changes i.e. amount or description
20230630__varat__nordeansijoitukset____165290__actual__varatcsv,2023-06-30,Nordean sijoitukset,,16529.0,7,mkk,varat,sijoitusvarallisuus,osakkeet,This row is created with new id. No comparison can be done.,This happens when owner or any source data field information changes i.e. amount or description
20240228__varat__nordeansijoitukset____228930__actual__varatcsv,2024-02-28,Nordean sijoitukset,,22893.0,7,mkk,varat,sijoitusvarallisuus,osakkeet,This row is created with new id. No comparison can be done.,This happens when owner or any source data field information changes i.e. amount or description
20241231__varat__nordeansijoitukset____235930__actual__varatcsv,2024-12-31,Nordean sijoitukset,,23593.0,7,mkk,varat,sijoitusvarallisuus,osakkeet,This row is created with new id. No comparison can be done.,This happens when owner or any source data field information changes i.e. amount or description
20240131__varat__nordeansijoitukset____238930__actual__varatcsv,2024-01-31,Nordean sijoitukset,,23893.0,7,mkk,varat,sijoitusvarallisuus,osakkeet,This row is created with new id. No comparison can be done.,This happens when owner or any source data field information changes i.e. amount or description
20231231__varat__nordeansijoitukset____235930__actual__varatcsv,2023-12-31,Nordean sijoitukset,,23593.0,7,mkk,varat,sijoitusvarallisuus,osakkeet,This row is created with new id. No comparison can be done.,This happens when owner or any source data field information changes i.e. amount or description
20230516__osingot__o__ennakkopidätys__1336__actual__osingot20232024csv,2023-05-16,O,ENNAKKOPIDÄTYS,-13.36,15,mkk,tulot,pääomatulot,osinkotulot,This row is created with new id. No comparison can be done.,This happens when owner or any source data field information changes i.e. amount or description
20230516__osingot__o__osinko__8905__actual__osingot20232024csv,2023-05-16,O,OSINKO,89.05,15,mkk,tulot,pääomatulot,osinkotulot,This row is created with new id. No comparison can be done.,This happens when owner or any source data field information changes i.e. amount or description
20230417__osingot__o__ennakkopidätys__1322__actual__osingot20232024csv,2023-04-17,O,ENNAKKOPIDÄTYS,-13.22,15,mkk,tulot,pääomatulot,osinkotulot,This row is created with new id. No comparison can be done.,This happens when owner or any source data field information changes i.e. amount or description
20230417__osingot__o__osinko__8811__actual__osingot20232024csv,2023-04-17,O,OSINKO,88.11,15,mkk,tulot,pääomatulot,osinkotulot,This row is created with new id. No comparison can be done.,This happens when owner or any source data field information changes i.e. amount or description
20230316__osingot__o__ennakkopidätys__1366__actual__osingot20232024csv,2023-03-16,O,ENNAKKOPIDÄTYS,-13.66,15,mkk,tulot,pääomatulot,osinkotulot,This row is created with new id. No comparison can be done.,This happens when owner or any source data field information changes i.e. amount or description
20230316__osingot__o__osinko__9105__actual__osingot20232024csv,2023-03-16,O,OSINKO,91.05,15,mkk,tulot,pääomatulot,osinkotulot,This row is created with new id. No comparison can be done.,This happens when owner or any source data field information changes i.e. amount or description
20230216__osingot__o__ennakkopidätys__1322__actual__osingot20232024csv,2023-02-16,O,ENNAKKOPIDÄTYS,-13.22,15,mkk,tulot,pääomatulot,osinkotulot,This row is created with new id. No comparison can be done.,This happens when owner or any source data field information changes i.e. amount or description
20230216__osingot__o__osinko__8813__actual__osingot20232024csv,2023-02-16,O,OSINKO,88.13,15,mkk,tulot,pääomatulot,osinkotulot,This row is created with new id. No comparison can be done.,This happens when owner or any source data field information changes i.e. amount or description
20230116__osingot__o__ennakkopidätys__131__actual__osingot20232024csv,2023-01-16,O,ENNAKKOPIDÄTYS,-13.1,15,mkk,tulot,pääomatulot,osinkotulot,This row is created with new id. No comparison can be done.,This happens when owner or any source data field information changes i.e. amount or description
20230116__osingot__o__osinko__8735__actual__osingot20232024csv,2023-01-16,O,OSINKO,87.35,15,mkk,tulot,pääomatulot,osinkotulot,This row is created with new id. No comparison can be done.,This happens when owner or any source data field information changes i.e. amount or description
20240216__osingot__o__ennakkopidätys__1322__actual__osingot20232024csv,2024-02-16,O,ENNAKKOPIDÄTYS,-13.22,15,mkk,tulot,pääomatulot,osinkotulot,This row is created with new id. No comparison can be done.,This happens when owner or any source data field information changes i.e. amount or description
20240216__osingot__o__osinko__8813__actual__osingot20232024csv,2024-02-16,O,OSINKO,88.13,15,mkk,tulot,pääomatulot,osinkotulot,This row is created with new id. No comparison can be done.,This happens when owner or any source data field information changes i.e. amount or description
20230616__osingot__o__ennakkopidätys__1328__actual__osingot20232024csv,2023-06-16,O,ENNAKKOPIDÄTYS,-13.28,15,mkk,tulot,pääomatulot,osinkotulot,This row is created with new id. No comparison can be done.,This happens when owner or any source data field information changes i.e. amount or description
20240116__osingot__o__ennakkopidätys__131__actual__osingot20232024csv,2024-01-16,O,ENNAKKOPIDÄTYS,-13.1,15,mkk,tulot,pääomatulot,osinkotulot,This row is created with new id. No comparison can be done.,This happens when owner or any source data field information changes i.e. amount or description
20240616__osingot__o__ennakkopidätys__1328__actual__osingot20232024csv,2024-06-16,O,ENNAKKOPIDÄTYS,-13.28,15,mkk,tulot,pääomatulot,osinkotulot,This row is created with new id. No comparison can be done.,This happens when owner or any source data field information changes i.e. amount or description
20240616__osingot__o__osinko__8856__actual__osingot20232024csv,2024-06-16,O,OSINKO,88.56,15,mkk,tulot,pääomatulot,osinkotulot,This row is created with new id. No comparison can be done.,This happens when owner or any source data field information changes i.e. amount or description
20240516__osingot__o__ennakkopidätys__1336__actual__osingot20232024csv,2024-05-16,O,ENNAKKOPIDÄTYS,-13.36,15,mkk,tulot,pääomatulot,osinkotulot,This row is created with new id. No comparison can be done.,This happens when owner or any source data field information changes i.e. amount or description
20240516__osingot__o__osinko__8905__actual__osingot20232024csv,2024-05-16,O,OSINKO,89.05,15,mkk,tulot,pääomatulot,osinkotulot,This row is created with new id. No comparison can be done.,This happens when owner or any source data field information changes i.e. amount or description
20240417__osingot__o__ennakkopidätys__1322__actual__osingot20232024csv,2024-04-17,O,ENNAKKOPIDÄTYS,-13.22,15,mkk,tulot,pääomatulot,osinkotulot,This row is created with new id. No comparison can be done.,This happens when owner or any source data field information changes i.e. amount or description
20240417__osingot__o__osinko__8811__actual__osingot20232024csv,2024-04-17,O,OSINKO,88.11,15,mkk,tulot,pääomatulot,osinkotulot,This row is created with new id. No comparison can be done.,This happens when owner or any source data field information changes i.e. amount or description
20240316__osingot__o__ennakkopidätys__1366__actual__osingot20232024csv,2024-03-16,O,ENNAKKOPIDÄTYS,-13.66,15,mkk,tulot,pääomatulot,osinkotulot,This row is created with new id. No comparison can be done.,This happens when owner or any source data field information changes i.e. amount or description
20240316__osingot__o__osinko__9105__actual__osingot20232024csv,2024-03-16,O,OSINKO,91.05,15,mkk,tulot,pääomatulot,osinkotulot,This row is created with new id. No comparison can be done.,This happens when owner or any source data field information changes i.e. amount or description
20240716__osingot__o__ennakkopidätys__1322__actual__osingot20232024csv,2024-07-16,O,ENNAKKOPIDÄTYS,-13.22,15,mkk,tulot,pääomatulot,osinkotulot,This row is created with new id. No comparison can be done.,This happens when owner or any source data field information changes i.e. amount or description
20240716__osingot__o__osinko__8813__actual__osingot20232024csv,2024-07-16,O,OSINKO,88.13,15,mkk,tulot,pääomatulot,osinkotulot,This row is created with new id. No comparison can be done.,This happens when owner or any source data field information changes i.e. amount or description
20240116__osingot__o__osinko__8735__actual__osingot20232024csv,2024-01-16,O,OSINKO,87.35,15,mkk,tulot,pääomatulot,osinkotulot,This row is created with new id. No comparison can be done.,This happens when owner or any source data field information changes i.e. amount or description
20230616__osingot__o__osinko__8856__actual__osingot20232024csv,2023-06-16,O,OSINKO,88.56,15,mkk,tulot,pääomatulot,osinkotulot,This row is created with new id. No comparison can be done.,This happens when owner or any source data field information changes i.e. amount or description
20240228__spankki__omatilisiirto__korttiosto__5000__actual__spankki_2024_012024_12csv,2024-02-28,Oma tilisiirto,KORTTIOSTO,-500.0,16,mkk,pois,sisäinen tilisiirto,,This row is created with new id. No comparison can be done.,This happens when owner or any source data field information changes i.e. amount or description
20231229__spankki__pohatta__hyvityskorko__036__actual__spankki_2023_072023_12csv,2023-12-29,P.Ohatta,HYVITYSKORKO,0.36,5,mkk,tulot,passiiviset tulot,korkotulot,This row is created with new id. No comparison can be done.,This happens when owner or any source data field information changes i.e. amount or description
20230331__penno__palkka__matkakorvauksia__2000__actual__pennoxlsx,2023-03-31,Palkka,Matkakorvauksia,200.0,21,mkk,tulot,ansiotulot,,This row is created with new id. No comparison can be done.,This happens when owner or any source data field information changes i.e. amount or description
20230330__penno__palkka____10000__actual__pennoxlsx,2023-03-30,Palkka,,1000.0,21,mkk,tulot,ansiotulot,,This row is created with new id. No comparison can be done.,This happens when owner or any source data field information changes i.e. amount or description
20241201__spankki__prisma__korttiosto__5000__actual__spankki_2024_012024_12csv,2024-12-01,Prisma,KORTTIOSTO,-500.0,4,mkk,menot,ruoka,ruoka,This row is created with new id. No comparison can be done.,This happens when owner or any source data field information changes i.e. amount or description
20230101__spankki__prisma__korttiosto__5000__actual__spankki_2023_012023_06csv,2023-01-01,Prisma,KORTTIOSTO,-500.0,4,mkk,menot,ruoka,ruoka,This row is created with new id. No comparison can be done.,This happens when owner or any source data field information changes i.e. amount or description
20230501__spankki__prisma__korttiosto__5000__actual__spankki_2023_012023_06csv,2023-05-01,Prisma,KORTTIOSTO,-500.0,4,mkk,menot,ruoka,ruoka,This row is created with new id. No comparison can be done.,This happens when owner or any source data field information changes i.e. amount or description
20230201__spankki__prisma__korttiosto__5000__actual__spankki_2023_012023_06csv,2023-02-01,Prisma,KORTTIOSTO,-500.0,4,mkk,menot,ruoka,ruoka,This row is created with new id. No comparison can be done.,This happens when owner or any source data field information changes i.e. amount or description
20241101__spankki__prisma__korttiosto__5000__actual__spankki_2024_012024_12csv,2024-11-01,Prisma,KORTTIOSTO,-500.0,4,mkk,menot,ruoka,ruoka,This row is created with new id. No comparison can be done.,This happens when owner or any source data field information changes i.e. amount or description
20230601__spankki__prisma__korttiosto__5000__actual__spankki_2023_012023_06csv,2023-06-01,Prisma,KORTTIOSTO,-500.0,4,mkk,menot,ruoka,ruoka,This row is created with new id. No comparison can be done.,This happens when owner or any source data field information changes i.e. amount or description
20231201__spankki__prisma__korttiosto__15000__actual__spankki_2023_072023_12csv,2023-12-01,Prisma,KORTTIOSTO,-1500.0,4,mkk,menot,ruoka,ruoka,This row is created with new id. No comparison can be done.,This happens when owner or any source data field information changes i.e. amount or description
20231101__spankki__prisma__korttiosto__15000__actual__spankki_2023_072023_12csv,2023-11-01,Prisma,KORTTIOSTO,-1500.0,4,mkk,menot,ruoka,ruoka,This row is created with new id. No comparison can be done.,This happens when owner or any source data field information changes i.e. amount or description
20231001__spankki__prisma__korttiosto__15000__actual__spankki_2023_072023_12csv,2023-10-01,Prisma,KORTTIOSTO,-1500.0,4,mkk,menot,ruoka,ruoka,This row is created with new id. No comparison can be done.,This happens when owner or any source data field information changes i.e. amount or description
20230901__spankki__prisma__korttiosto__15000__actual__spankki_2023_072023_12csv,2023-09-01,Prisma,KORTTIOSTO,-1500.0,4,mkk,menot,ruoka,ruoka,This row is created with new id. No comparison can be done.,This happens when owner or any source data field information changes i.e. amount or description
20230801__spankki__prisma__korttiosto__15000__actual__spankki_2023_072023_12csv,2023-08-01,Prisma,KORTTIOSTO,-1500.0,4,mkk,menot,ruoka,ruoka,This row is created with new id. No comparison can be done.,This happens when owner or any source data field information changes i.e. amount or description
20230701__spankki__prisma__korttiosto__15000__actual__spankki_2023_072023_12csv,2023-07-01,Prisma,KORTTIOSTO,-1500.0,4,mkk,menot,ruoka,ruoka,This row is created with new id. No comparison can be done.,This happens when owner or any source data field information changes i.e. amount or description
20230401__spankki__prisma__korttiosto__5000__actual__spankki_2023_012023_06csv,2023-04-01,Prisma,KORTTIOSTO,-500.0,4,mkk,menot,ruoka,ruoka,This row is created with new id. No comparison can be done.,This happens when owner or any source data field information changes i.e. amount or description
20240201__spankki__prisma__korttiosto__5000__actual__spankki_2024_012024_12csv,2024-02-01,Prisma,KORTTIOSTO,-500.0,4,mkk,menot,ruoka,ruoka,This row is created with new id. No comparison can be done.,This happens when owner or any source data field information changes i.e. amount or description
20240301__spankki__prisma__korttiosto__5000__actual__spankki_2024_012024_12csv,2024-03-01,Prisma,KORTTIOSTO,-500.0,4,mkk,menot,ruoka,ruoka,This row is created with new id. No comparison can be done.,This happens when owner or any source data field information changes i.e. amount or description
20230301__spankki__prisma__korttiosto__5000__actual__spankki_2023_012023_06csv,2023-03-01,Prisma,KORTTIOSTO,-500.0,4,mkk,menot,ruoka,ruoka,This row is created with new id. No comparison can be done.,This happens when owner or any source data field information changes i.e. amount or description
20241001__spankki__prisma__korttiosto__5000__actual__spankki_2024_012024_12csv,2024-10-01,Prisma,KORTTIOSTO,-500.0,4,mkk,menot,ruoka,ruoka,This row is created with new id. No comparison can be done.,This happens when owner or any source data field information changes i.e. amount or description
20240501__spankki__prisma__korttiosto__5000__actual__spankki_2024_012024_12csv,2024-05-01,Prisma,KORTTIOSTO,-500.0,4,mkk,menot,ruoka,ruoka,This row is created with new id. No comparison can be done.,This happens when owner or any source data field information changes i.e. amount or description
20240901__spankki__prisma__korttiosto__5000__actual__spankki_2024_012024_12csv,2024-09-01,Prisma,KORTTIOSTO,-500.0,4,mkk,menot,ruoka,ruoka,This row is created with new id. No comparison can be done.,This happens when owner or any source data field information changes i.e. amount or description
20240601__spankki__prisma__korttiosto__5000__actual__spankki_2024_012024_12csv,2024-06-01,Prisma,KORTTIOSTO,-500.0,4,mkk,menot,ruoka,ruoka,This row is created with new id. No comparison can be done.,This happens when owner or any source data field information changes i.e. amount or description
20240701__spankki__prisma__korttiosto__5000__actual__spankki_2024_012024_12csv,2024-07-01,Prisma,KORTTIOSTO,-500.0,4,mkk,menot,ruoka,ruoka,This row is created with new id. No comparison can be done.,This happens when owner or any source data field information changes i.e. amount or description
20240401__spankki__prisma__korttiosto__5000__actual__spankki_2024_012024_12csv,2024-04-01,Prisma,KORTTIOSTO,-500.0,4,mkk,menot,ruoka,ruoka,This row is created with new id. No comparison can be done.,This happens when owner or any source data field information changes i.e. amount or description
20240801__spankki__prisma__korttiosto__5000__actual__spankki_2024_012024_12csv,2024-08-01,Prisma,KORTTIOSTO,-500.0,4,mkk,menot,ruoka,ruoka,This row is created with new id. No comparison can be done.,This happens when owner or any source data field information changes i.e. amount or description
20231227__spankki__puuilo__korttiosto__199__actual__spankki_2023_072023_12csv,2023-12-27,Puuilo,KORTTIOSTO,-19.9,9,mkk,menot,muut menot,,This row is created with new id. No comparison can be done.,This happens when owner or any source data field information changes i.e. amount or description
20230311__penno__ruokakauppa____2118__actual__pennoxlsx,2023-03-11,Ruokakauppa,,-21.18,22,mkk,menot,ruoka,ruoka,This row is created with new id. No comparison can be done.,This happens when owner or any source data field information changes i.e. amount or description
20230314__penno__ruokakauppa____339__actual__pennoxlsx,2023-03-14,Ruokakauppa,,-33.9,22,mkk,menot,ruoka,ruoka,This row is created with new id. No comparison can be done.,This happens when owner or any source data field information changes i.e. amount or description
20230328__penno__ruokakauppa____274__actual__pennoxlsx,2023-03-28,Ruokakauppa,,-2.74,22,mkk,menot,ruoka,ruoka,This row is created with new id. No comparison can be done.,This happens when owner or any source data field information changes i.e. amount or description
20240124__nordea__smarket__xxxxx__2204__actual__nordeacsv,2024-01-24,S-MARKET,XXXXX,-22.04,23,mkk,menot,ruoka,ruoka,This row is created with new id. No comparison can be done.,This happens when owner or any source data field information changes i.e. amount or description
20240131__varat__spankinsaldo____20000__actual__varatcsv,2024-01-31,S-Pankin saldo,,2000.0,6,mkk,varat,käteinen,s-pankki,This row is created with new id. No comparison can be done.,This happens when owner or any source data field information changes i.e. amount or description
20230630__varat__spankinsaldo____4470__actual__varatcsv,2023-06-30,S-Pankin saldo,,447.0,6,mkk,varat,käteinen,s-pankki,This row is created with new id. No comparison can be done.,This happens when owner or any source data field information changes i.e. amount or description
20231031__varat__spankinsaldo____31030__actual__varatcsv,2023-10-31,S-Pankin saldo,,3103.0,6,mkk,varat,käteinen,s-pankki,This row is created with new id. No comparison can be done.,This happens when owner or any source data field information changes i.e. amount or description
20241231__varat__spankinsaldo____30110__actual__varatcsv,2024-12-31,S-Pankin saldo,,3011.0,6,mkk,varat,käteinen,s-pankki,This row is created with new id. No comparison can be done.,This happens when owner or any source data field information changes i.e. amount or description
20231231__varat__spankinsaldo____30110__actual__varatcsv,2023-12-31,S-Pankin saldo,,3011.0,6,mkk,varat,käteinen,s-pankki,This row is created with new id. No comparison can be done.,This happens when owner or any source data field information changes i.e. amount or description
20241130__varat__spankinsaldo____17050__actual__varatcsv,2024-11-30,S-Pankin saldo,,1705.0,6,mkk,varat,käteinen,s-pankki,This row is created with new id. No comparison can be done.,This happens when owner or any source data field information changes i.e. amount or description
20230930__varat__spankinsaldo____96110__actual__varatcsv,2023-09-30,S-Pankin saldo,,9611.0,6,mkk,varat,käteinen,s-pankki,This row is created with new id. No comparison can be done.,This happens when owner or any source data field information changes i.e. amount or description
20231130__varat__spankinsaldo____17050__actual__varatcsv,2023-11-30,S-Pankin saldo,,1705.0,6,mkk,varat,käteinen,s-pankki,This row is created with new id. No comparison can be done.,This happens when owner or any source data field information changes i.e. amount or description
20230731__varat__spankinsaldo____66800__actual__varatcsv,2023-07-31,S-Pankin saldo,,6680.0,6,mkk,varat,käteinen,s-pankki,This row is created with new id. No comparison can be done.,This happens when owner or any source data field information changes i.e. amount or description
20230831__varat__spankinsaldo____65330__actual__varatcsv,2023-08-31,S-Pankin saldo,,6533.0,6,mkk,varat,käteinen,s-pankki,This row is created with new id. No comparison can be done.,This happens when owner or any source data field information changes i.e. amount or description
