transaction_row_id,date_current,description_current,info_current,amount_current,rule_id_current,owner_current,class_current,category_current,sub_category_current,change_description,change_reason
20230329153140252000__penno__kahvittelu__pulla__35__actual__pennoxlsx,2023-03-29,Kahvittelu,Pulla,-3.5,19,mkk,menot,ruoka,välipalat,This row is created with new id. No comparison can be done.,This happens when owner or any source data field information changes i.e. amount or description
20230329065852954000__penno__liikenne__bussi__31__actual__pennoxlsx,2023-03-29,Liikenne,Bussi,-3.1,20,mkk,menot,liikkuminen,,This row is created with new id. No comparison can be done.,This happens when owner or any source data field information changes i.e. amount or description
20230328160855973000__penno__liikenne__juna__191__actual__pennoxlsx,2023-03-28,Liikenne,Juna,-19.1,20,mkk,menot,liikkuminen,,This row is created with new id. No comparison can be done.,This happens when owner or any source data field information changes i.e. amount or description
20230311220424527000__penno__liikenne__juna__134__actual__pennoxlsx,2023-03-11,Liikenne,Juna,-13.4,20,mkk,menot,liikkuminen,,This row is created with new id. No comparison can be done.,This happens when owner or any source data field information changes i.e. amount or description
3112023__nordnet_salkkuraportti__likviditvarat__salkku3__169241__actual__nordnet_salkkuraportti_preprocessedcsv,2023-01-31,Likvidit varat,Salkku 3,1692.41,11,mkk,varat,sijoitusvarallisuus,kasvusalkku,This row is created with new id. No comparison can be done.,This happens when owner or any source data field information changes i.e. amount or description
3132023__nordnet_salkkuraportti__likviditvarat__salkku3__169241__actual__nordnet_salkkuraportti_preprocessedcsv,2023-03-31,Likvidit varat,Salkku 3,1692.41,11,mkk,varat,sijoitusvarallisuus,kasvusalkku,This row is created with new id. No comparison can be done.,This happens when owner or any source data field information changes i.e. amount or description
3042023__nordnet_salkkuraportti__likviditvarat__salkku3__169241__actual__nordnet_salkkuraportti_preprocessedcsv,2023-04-30,Likvidit varat,Salkku 3,1692.41,11,mkk,varat,sijoitusvarallisuus,kasvusalkku,This row is created with new id. No comparison can be done.,This happens when owner or any source data field information changes i.e. amount or description
2722023__nordnet_salkkuraportti__likviditvarat__salkku3__169241__actual__nordnet_salkkuraportti_preprocessedcsv,2023-02-27,Likvidit varat,Salkku 3,1692.41,11,mkk,varat,sijoitusvarallisuus,kasvusalkku,This row is created with new id. No comparison can be done.,This happens when owner or any source data field information changes i.e. amount or description
20230314210255717000__penno__muut__nan__25__actual__pennoxlsx,2023-03-14,Muut,,-25.0,24,mkk,menot,muut,,This row is created with new id. No comparison can be done.,This happens when owner or any source data field information changes i.e. amount or description
30112023__varat__nordeansijoitukset__nan__22934__actual__varatcsv,2023-11-30,Nordean sijoitukset,,22934.0,7,mkk,varat,sijoitusvarallisuus,osakkeet,This row is created with new id. No comparison can be done.,This happens when owner or any source data field information changes i.e. amount or description
31102023__varat__nordeansijoitukset__nan__21624__actual__varatcsv,2023-10-31,Nordean sijoitukset,,21624.0,7,mkk,varat,sijoitusvarallisuus,osakkeet,This row is created with new id. No comparison can be done.,This happens when owner or any source data field information changes i.e. amount or description
3092024__varat__nordeansijoitukset__nan__20145__actual__varatcsv,2024-09-30,Nordean sijoitukset,,20145.0,7,mkk,varat,sijoitusvarallisuus,osakkeet,This row is created with new id. No comparison can be done.,This happens when owner or any source data field information changes i.e. amount or description
3092023__varat__nordeansijoitukset__nan__20145__actual__varatcsv,2023-09-30,Nordean sijoitukset,,20145.0,7,mkk,varat,sijoitusvarallisuus,osakkeet,This row is created with new id. No comparison can be done.,This happens when owner or any source data field information changes i.e. amount or description
3182023__varat__nordeansijoitukset__nan__18713__actual__varatcsv,2023-08-31,Nordean sijoitukset,,18713.0,7,mkk,varat,sijoitusvarallisuus,osakkeet,This row is created with new id. No comparison can be done.,This happens when owner or any source data field information changes i.e. amount or description
30112024__varat__nordeansijoitukset__nan__22934__actual__varatcsv,2024-11-30,Nordean sijoitukset,,22934.0,7,mkk,varat,sijoitusvarallisuus,osakkeet,This row is created with new id. No comparison can be done.,This happens when owner or any source data field information changes i.e. amount or description
3182024__varat__nordeansijoitukset__nan__18713__actual__varatcsv,2024-08-31,Nordean sijoitukset,,18713.0,7,mkk,varat,sijoitusvarallisuus,osakkeet,This row is created with new id. No comparison can be done.,This happens when owner or any source data field information changes i.e. amount or description
3172023__varat__nordeansijoitukset__nan__18019__actual__varatcsv,2023-07-31,Nordean sijoitukset,,18019.0,7,mkk,varat,sijoitusvarallisuus,osakkeet,This row is created with new id. No comparison can be done.,This happens when owner or any source data field information changes i.e. amount or description
3152024__varat__nordeansijoitukset__nan__15228__actual__varatcsv,2024-05-31,Nordean sijoitukset,,15228.0,7,mkk,varat,sijoitusvarallisuus,osakkeet,This row is created with new id. No comparison can be done.,This happens when owner or any source data field information changes i.e. amount or description
3152023__varat__nordeansijoitukset__nan__15228__actual__varatcsv,2023-05-31,Nordean sijoitukset,,15228.0,7,mkk,varat,sijoitusvarallisuus,osakkeet,This row is created with new id. No comparison can be done.,This happens when owner or any source data field information changes i.e. amount or description
3042023__varat__nordeansijoitukset__nan__13954__actual__varatcsv,2023-04-30,Nordean sijoitukset,,13954.0,7,mkk,varat,sijoitusvarallisuus,osakkeet,This row is created with new id. No comparison can be done.,This happens when owner or any source data field information changes i.e. amount or description
31102024__varat__nordeansijoitukset__nan__21624__actual__varatcsv,2024-10-31,Nordean sijoitukset,,21624.0,7,mkk,varat,sijoitusvarallisuus,osakkeet,This row is created with new id. No comparison can be done.,This happens when owner or any source data field information changes i.e. amount or description
3132023__varat__nordeansijoitukset__nan__12471__actual__varatcsv,2023-03-31,Nordean sijoitukset,,12471.0,7,mkk,varat,sijoitusvarallisuus,osakkeet,This row is created with new id. No comparison can be done.,This happens when owner or any source data field information changes i.e. amount or description
2822023__varat__nordeansijoitukset__nan__11085__actual__varatcsv,2023-02-28,Nordean sijoitukset,,11085.0,7,mkk,varat,sijoitusvarallisuus,osakkeet,This row is created with new id. No comparison can be done.,This happens when owner or any source data field information changes i.e. amount or description
3112023__varat__nordeansijoitukset__nan__10000__actual__varatcsv,2023-01-31,Nordean sijoitukset,,10000.0,7,mkk,varat,sijoitusvarallisuus,osakkeet,This row is created with new id. No comparison can be done.,This happens when owner or any source data field information changes i.e. amount or description
3132024__varat__nordeansijoitukset__nan__12471__actual__varatcsv,2024-03-31,Nordean sijoitukset,,12471.0,7,mkk,varat,sijoitusvarallisuus,osakkeet,This row is created with new id. No comparison can be done.,This happens when owner or any source data field information changes i.e. amount or description
3172024__varat__nordeansijoitukset__nan__18019__actual__varatcsv,2024-07-31,Nordean sijoitukset,,18019.0,7,mkk,varat,sijoitusvarallisuus,osakkeet,This row is created with new id. No comparison can be done.,This happens when owner or any source data field information changes i.e. amount or description
3042024__varat__nordeansijoitukset__nan__13954__actual__varatcsv,2024-04-30,Nordean sijoitukset,,13954.0,7,mkk,varat,sijoitusvarallisuus,osakkeet,This row is created with new id. No comparison can be done.,This happens when owner or any source data field information changes i.e. amount or description
3062024__varat__nordeansijoitukset__nan__16529__actual__varatcsv,2024-06-30,Nordean sijoitukset,,16529.0,7,mkk,varat,sijoitusvarallisuus,osakkeet,This row is created with new id. No comparison can be done.,This happens when owner or any source data field information changes i.e. amount or description
3062023__varat__nordeansijoitukset__nan__16529__actual__varatcsv,2023-06-30,Nordean sijoitukset,,16529.0,7,mkk,varat,sijoitusvarallisuus,osakkeet,This row is created with new id. No comparison can be done.,This happens when owner or any source data field information changes i.e. amount or description
2822024__varat__nordeansijoitukset__nan__22893__actual__varatcsv,2024-02-28,Nordean sijoitukset,,22893.0,7,mkk,varat,sijoitusvarallisuus,osakkeet,This row is created with new id. No comparison can be done.,This happens when owner or any source data field information changes i.e. amount or description
31122024__varat__nordeansijoitukset__nan__23593__actual__varatcsv,2024-12-31,Nordean sijoitukset,,23593.0,7,mkk,varat,sijoitusvarallisuus,osakkeet,This row is created with new id. No comparison can be done.,This happens when owner or any source data field information changes i.e. amount or description
3112024__varat__nordeansijoitukset__nan__23893__actual__varatcsv,2024-01-31,Nordean sijoitukset,,23893.0,7,mkk,varat,sijoitusvarallisuus,osakkeet,This row is created with new id. No comparison can be done.,This happens when owner or any source data field information changes i.e. amount or description
31122023__varat__nordeansijoitukset__nan__23593__actual__varatcsv,2023-12-31,Nordean sijoitukset,,23593.0,7,mkk,varat,sijoitusvarallisuus,osakkeet,This row is created with new id. No comparison can be done.,This happens when owner or any source data field information changes i.e. amount or description
20230516__osingot__o__ennakkopidätys__1336__actual__osingot20232024csv,2023-05-16,O,ENNAKKOPIDÄTYS,-13.36,15,mkk,tulot,pääomatulot,osinkotulot,This row is created with new id. No comparison can be done.,This happens when owner or any source data field information changes i.e. amount or description
20230516__osingot__o__osinko__8905__actual__osingot20232024csv,2023-05-16,O,OSINKO,89.05,15,mkk,tulot,pääomatulot,osinkotulot,This row is created with new id. No comparison can be done.,This happens when owner or any source data field information changes i.e. amount or description
20230417__osingot__o__ennakkopidätys__1322__actual__osingot20232024csv,2023-04-17,O,ENNAKKOPIDÄTYS,-13.22,15,mkk,tulot,pääomatulot,osinkotulot,This row is created with new id. No comparison can be done.,This happens when owner or any source data field information changes i.e. amount or description
20230417__osingot__o__osinko__8811__actual__osingot20232024csv,2023-04-17,O,OSINKO,88.11,15,mkk,tulot,pääomatulot,osinkotulot,This row is created with new id. No comparison can be done.,This happens when owner or any source data field information changes i.e. amount or description
20230316__osingot__o__ennakkopidätys__1366__actual__osingot20232024csv,2023-03-16,O,ENNAKKOPIDÄTYS,-13.66,15,mkk,tulot,pääomatulot,osinkotulot,This row is created with new id. No comparison can be done.,This happens when owner or any source data field information changes i.e. amount or description
20230316__osingot__o__osinko__9105__actual__osingot20232024csv,2023-03-16,O,OSINKO,91.05,15,mkk,tulot,pääomatulot,osinkotulot,This row is created with new id. No comparison can be done.,This happens when owner or any source data field information changes i.e. amount or description
20230216__osingot__o__ennakkopidätys__1322__actual__osingot20232024csv,2023-02-16,O,ENNAKKOPIDÄTYS,-13.22,15,mkk,tulot,pääomatulot,osinkotulot,This row is created with new id. No comparison can be done.,This happens when owner or any source data field information changes i.e. amount or description
20230216__osingot__o__osinko__8813__actual__osingot20232024csv,2023-02-16,O,OSINKO,88.13,15,mkk,tulot,pääomatulot,osinkotulot,This row is created with new id. No comparison can be done.,This happens when owner or any source data field information changes i.e. amount or description
20230116__osingot__o__ennakkopidätys__131__actual__osingot20232024csv,2023-01-16,O,ENNAKKOPIDÄTYS,-13.1,15,mkk,tulot,pääomatulot,osinkotulot,This row is created with new id. No comparison can be done.,This happens when owner or any source data field information changes i.e. amount or description
20230116__osingot__o__osinko__8735__actual__osingot20232024csv,2023-01-16,O,OSINKO,87.35,15,mkk,tulot,pääomatulot,osinkotulot,This row is created with new id. No comparison can be done.,This happens when owner or any source data field information changes i.e. amount or description
20240216__osingot__o__ennakkopidätys__1322__actual__osingot20232024csv,2024-02-16,O,ENNAKKOPIDÄTYS,-13.22,15,mkk,tulot,pääomatulot,osinkotulot,This row is created with new id. No comparison can be done.,This happens when owner or any source data field information changes i.e. amount or description
20240216__osingot__o__osinko__8813__actual__osingot20232024csv,2024-02-16,O,OSINKO,88.13,15,mkk,tulot,pääomatulot,osinkotulot,This row is created with new id. No comparison can be done.,This happens when owner or any source data field information changes i.e. amount or description
20230616__osingot__o__ennakkopidätys__1328__actual__osingot20232024csv,2023-06-16,O,ENNAKKOPIDÄTYS,-13.28,15,mkk,tulot,pääomatulot,osinkotulot,This row is created with new id. No comparison can be done.,This happens when owner or any source data field information changes i.e. amount or description
20240116__osingot__o__ennakkopidätys__131__actual__osingot20232024csv,2024-01-16,O,ENNAKKOPIDÄTYS,-13.1,15,mkk,tulot,pääomatulot,osinkotulot,This row is created with new id. No comparison can be done.,This happens when owner or any source data field information changes i.e. amount or description
20240616__osingot__o__ennakkopidätys__1328__actual__osingot20232024csv,2024-06-16,O,ENNAKKOPIDÄTYS,-13.28,15,mkk,tulot,pääomatulot,osinkotulot,This row is created with new id. No comparison can be done.,This happens when owner or any source data field information changes i.e. amount or description
20240616__osingot__o__osinko__8856__actual__osingot20232024csv,2024-06-16,O,OSINKO,88.56,15,mkk,tulot,pääomatulot,osinkotulot,This row is created with new id. No comparison can be done.,This happens when owner or any source data field information changes i.e. amount or description
20240516__osingot__o__ennakkopidätys__1336__actual__osingot20232024csv,2024-05-16,O,ENNAKKOPIDÄTYS,-13.36,15,mkk,tulot,pääomatulot,osinkotulot,This row is created with new id. No comparison can be done.,This happens when owner or any source data field information changes i.e. amount or description
20240516__osingot__o__osinko__8905__actual__osingot20232024csv,2024-05-16,O,OSINKO,89.05,15,mkk,tulot,pääomatulot,osinkotulot,This row is created with new id. No comparison can be done.,This happens when owner or any source data field information changes i.e. amount or description
20240417__osingot__o__ennakkopidätys__1322__actual__osingot20232024csv,2024-04-17,O,ENNAKKOPIDÄTYS,-13.22,15,mkk,tulot,pääomatulot,osinkotulot,This row is created with new id. No comparison can be done.,This happens when owner or any source data field information changes i.e. amount or description
20240417__osingot__o__osinko__8811__actual__osingot20232024csv,2024-04-17,O,OSINKO,88.11,15,mkk,tulot,pääomatulot,osinkotulot,This row is created with new id. No comparison can be done.,This happens when owner or any source data field information changes i.e. amount or description
20240316__osingot__o__ennakkopidätys__1366__actual__osingot20232024csv,2024-03-16,O,ENNAKKOPIDÄTYS,-13.66,15,mkk,tulot,pääomatulot,osinkotulot,This row is created with new id. No comparison can be done.,This happens when owner or any source data field information changes i.e. amount or description
20240316__osingot__o__osinko__9105__actual__osingot20232024csv,2024-03-16,O,OSINKO,91.05,15,mkk,tulot,pääomatulot,osinkotulot,This row is created with new id. No comparison can be done.,This happens when owner or any source data field information changes i.e. amount or description
20240716__osingot__o__ennakkopidätys__1322__actual__osingot20232024csv,2024-07-16,O,ENNAKKOPIDÄTYS,-13.22,15,mkk,tulot,pääomatulot,osinkotulot,This row is created with new id. No comparison can be done.,This happens when owner or any source data field information changes i.e. amount or description
20240716__osingot__o__osinko__8813__actual__osingot20232024csv,2024-07-16,O,OSINKO,88.13,15,mkk,tulot,pääomatulot,osinkotulot,This row is created with new id. No comparison can be done.,This happens when owner or any source data field information changes i.e. amount or description
20240116__osingot__o__osinko__8735__actual__osingot20232024csv,2024-01-16,O,OSINKO,87.35,15,mkk,tulot,pääomatulot,osinkotulot,This row is created with new id. No comparison can be done.,This happens when owner or any source data field information changes i.e. amount or description
20230616__osingot__o__osinko__8856__actual__osingot20232024csv,2023-06-16,O,OSINKO,88.56,15,mkk,tulot,pääomatulot,osinkotulot,This row is created with new id. No comparison can be done.,This happens when owner or any source data field information changes i.e. amount or description
2822024__spankki__omatilisiirto__korttiosto__500__actual__spankki_2024_012024_12csv,2024-02-28,Oma tilisiirto,KORTTIOSTO,-500.0,16,mkk,pois,sisäinen tilisiirto,,This row is created with new id. No comparison can be done.,This happens when owner or any source data field information changes i.e. amount or description
29122023__spankki__pohatta__hyvityskorko__036__actual__spankki_2023_072023_12csv,2023-12-29,P.Ohatta,HYVITYSKORKO,0.36,5,mkk,tulot,passiiviset tulot,korkotulot,This row is created with new id. No comparison can be done.,This happens when owner or any source data field information changes i.e. amount or description
20230331222815838000__penno__palkka__matkakorvauksia__200__actual__pennoxlsx,2023-03-31,Palkka,Matkakorvauksia,200.0,21,mkk,tulot,ansiotulot,,This row is created with new id. No comparison can be done.,This happens when owner or any source data field information changes i.e. amount or description
20230330230000__penno__palkka__nan__1000__actual__pennoxlsx,2023-03-30,Palkka,,1000.0,21,mkk,tulot,ansiotulot,,This row is created with new id. No comparison can be done.,This happens when owner or any source data field information changes i.e. amount or description
1122024__spankki__prisma__korttiosto__500__actual__spankki_2024_012024_12csv,2024-12-01,Prisma,KORTTIOSTO,-500.0,4,mkk,menot,ruoka,ruoka,This row is created with new id. No comparison can be done.,This happens when owner or any source data field information changes i.e. amount or description
112023__spankki__prisma__korttiosto__500__actual__spankki_2023_012023_06csv,2023-01-01,Prisma,KORTTIOSTO,-500.0,4,mkk,menot,ruoka,ruoka,This row is created with new id. No comparison can be done.,This happens when owner or any source data field information changes i.e. amount or description
152023__spankki__prisma__korttiosto__500__actual__spankki_2023_012023_06csv,2023-05-01,Prisma,KORTTIOSTO,-500.0,4,mkk,menot,ruoka,ruoka,This row is created with new id. No comparison can be done.,This happens when owner or any source data field information changes i.e. amount or description
122023__spankki__prisma__korttiosto__500__actual__spankki_2023_012023_06csv,2023-02-01,Prisma,KORTTIOSTO,-500.0,4,mkk,menot,ruoka,ruoka,This row is created with new id. No comparison can be done.,This happens when owner or any source data field information changes i.e. amount or description
1112024__spankki__prisma__korttiosto__500__actual__spankki_2024_012024_12csv,2024-11-01,Prisma,KORTTIOSTO,-500.0,4,mkk,menot,ruoka,ruoka,This row is created with new id. No comparison can be done.,This happens when owner or any source data field information changes i.e. amount or description
162023__spankki__prisma__korttiosto__500__actual__spankki_2023_012023_06csv,2023-06-01,Prisma,KORTTIOSTO,-500.0,4,mkk,menot,ruoka,ruoka,This row is created with new id. No comparison can be done.,This happens when owner or any source data field information changes i.e. amount or description
1122023__spankki__prisma__korttiosto__1500__actual__spankki_2023_072023_12csv,2023-12-01,Prisma,KORTTIOSTO,-1500.0,4,mkk,menot,ruoka,ruoka,This row is created with new id. No comparison can be done.,This happens when owner or any source data field information changes i.e. amount or description
1112023__spankki__prisma__korttiosto__1500__actual__spankki_2023_072023_12csv,2023-11-01,Prisma,KORTTIOSTO,-1500.0,4,mkk,menot,ruoka,ruoka,This row is created with new id. No comparison can be done.,This happens when owner or any source data field information changes i.e. amount or description
1102023__spankki__prisma__korttiosto__1500__actual__spankki_2023_072023_12csv,2023-10-01,Prisma,KORTTIOSTO,-1500.0,4,mkk,menot,ruoka,ruoka,This row is created with new id. No comparison can be done.,This happens when owner or any source data field information changes i.e. amount or description
192023__spankki__prisma__korttiosto__1500__actual__spankki_2023_072023_12csv,2023-09-01,Prisma,KORTTIOSTO,-1500.0,4,mkk,menot,ruoka,ruoka,This row is created with new id. No comparison can be done.,This happens when owner or any source data field information changes i.e. amount or description
182023__spankki__prisma__korttiosto__1500__actual__spankki_2023_072023_12csv,2023-08-01,Prisma,KORTTIOSTO,-1500.0,4,mkk,menot,ruoka,ruoka,This row is created with new id. No comparison can be done.,This happens when owner or any source data field information changes i.e. amount or description
172023__spankki__prisma__korttiosto__1500__actual__spankki_2023_072023_12csv,2023-07-01,Prisma,KORTTIOSTO,-1500.0,4,mkk,menot,ruoka,ruoka,This row is created with new id. No comparison can be done.,This happens when owner or any source data field information changes i.e. amount or description
142023__spankki__prisma__korttiosto__500__actual__spankki_2023_012023_06csv,2023-04-01,Prisma,KORTTIOSTO,-500.0,4,mkk,menot,ruoka,ruoka,This row is created with new id. No comparison can be done.,This happens when owner or any source data field information changes i.e. amount or description
122024__spankki__prisma__korttiosto__500__actual__spankki_2024_012024_12csv,2024-02-01,Prisma,KORTTIOSTO,-500.0,4,mkk,menot,ruoka,ruoka,This row is created with new id. No comparison can be done.,This happens when owner or any source data field information changes i.e. amount or description
132024__spankki__prisma__korttiosto__500__actual__spankki_2024_012024_12csv,2024-03-01,Prisma,KORTTIOSTO,-500.0,4,mkk,menot,ruoka,ruoka,This row is created with new id. No comparison can be done.,This happens when owner or any source data field information changes i.e. amount or description
132023__spankki__prisma__korttiosto__500__actual__spankki_2023_012023_06csv,2023-03-01,Prisma,KORTTIOSTO,-500.0,4,mkk,menot,ruoka,ruoka,This row is created with new id. No comparison can be done.,This happens when owner or any source data field information changes i.e. amount or description
1102024__spankki__prisma__korttiosto__500__actual__spankki_2024_012024_12csv,2024-10-01,Prisma,KORTTIOSTO,-500.0,4,mkk,menot,ruoka,ruoka,This row is created with new id. No comparison can be done.,This happens when owner or any source data field information changes i.e. amount or description
152024__spankki__prisma__korttiosto__500__actual__spankki_2024_012024_12csv,2024-05-01,Prisma,KORTTIOSTO,-500.0,4,mkk,menot,ruoka,ruoka,This row is created with new id. No comparison can be done.,This happens when owner or any source data field information changes i.e. amount or description
192024__spankki__prisma__korttiosto__500__actual__spankki_2024_012024_12csv,2024-09-01,Prisma,KORTTIOSTO,-500.0,4,mkk,menot,ruoka,ruoka,This row is created with new id. No comparison can be done.,This happens when owner or any source data field information changes i.e. amount or description
162024__spankki__prisma__korttiosto__500__actual__spankki_2024_012024_12csv,2024-06-01,Prisma,KORTTIOSTO,-500.0,4,mkk,menot,ruoka,ruoka,This row is created with new id. No comparison can be done.,This happens when owner or any source data field information changes i.e. amount or description
172024__spankki__prisma__korttiosto__500__actual__spankki_2024_012024_12csv,2024-07-01,Prisma,KORTTIOSTO,-500.0,4,mkk,menot,ruoka,ruoka,This row is created with new id. No comparison can be done.,This happens when owner or any source data field information changes i.e. amount or description
142024__spankki__prisma__korttiosto__500__actual__spankki_2024_012024_12csv,2024-04-01,Prisma,KORTTIOSTO,-500.0,4,mkk,menot,ruoka,ruoka,This row is created with new id. No comparison can be done.,This happens when owner or any source data field information changes i.e. amount or description
182024__spankki__prisma__korttiosto__500__actual__spankki_2024_012024_12csv,2024-08-01,Prisma,KORTTIOSTO,-500.0,4,mkk,menot,ruoka,ruoka,This row is created with new id. No comparison can be done.,This happens when owner or any source data field information changes i.e. amount or description
27122023__spankki__puuilo__korttiosto__1990__actual__spankki_2023_072023_12csv,2023-12-27,Puuilo,KORTTIOSTO,-19.9,9,mkk,menot,muut menot,,This row is created with new id. No comparison can be done.,This happens when owner or any source data field information changes i.e. amount or description
20230311135259556000__penno__ruokakauppa__nan__2118__actual__pennoxlsx,2023-03-11,Ruokakauppa,,-21.18,22,mkk,menot,ruoka,ruoka,This row is created with new id. No comparison can be done.,This happens when owner or any source data field information changes i.e. amount or description
20230314184159075000__penno__ruokakauppa__nan__339__actual__pennoxlsx,2023-03-14,Ruokakauppa,,-33.9,22,mkk,menot,ruoka,ruoka,This row is created with new id. No comparison can be done.,This happens when owner or any source data field information changes i.e. amount or description
20230328160840085000__penno__ruokakauppa__nan__274__actual__pennoxlsx,2023-03-28,Ruokakauppa,,-2.74,22,mkk,menot,ruoka,ruoka,This row is created with new id. No comparison can be done.,This happens when owner or any source data field information changes i.e. amount or description
20240124__nordea__smarket__xxxxx__2204__actual__nordeacsv,2024-01-24,S-MARKET,XXXXX,-22.04,23,mkk,menot,ruoka,ruoka,This row is created with new id. No comparison can be done.,This happens when owner or any source data field information changes i.e. amount or description
3112024__varat__spankinsaldo__nan__2000__actual__varatcsv,2024-01-31,S-Pankin saldo,,2000.0,6,mkk,varat,käteinen,s-pankki,This row is created with new id. No comparison can be done.,This happens when owner or any source data field information changes i.e. amount or description
3062023__varat__spankinsaldo__nan__447__actual__varatcsv,2023-06-30,S-Pankin saldo,,447.0,6,mkk,varat,käteinen,s-pankki,This row is created with new id. No comparison can be done.,This happens when owner or any source data field information changes i.e. amount or description
31102023__varat__spankinsaldo__nan__3103__actual__varatcsv,2023-10-31,S-Pankin saldo,,3103.0,6,mkk,varat,käteinen,s-pankki,This row is created with new id. No comparison can be done.,This happens when owner or any source data field information changes i.e. amount or description
31122024__varat__spankinsaldo__nan__3011__actual__varatcsv,2024-12-31,S-Pankin saldo,,3011.0,6,mkk,varat,käteinen,s-pankki,This row is created with new id. No comparison can be done.,This happens when owner or any source data field information changes i.e. amount or description
31122023__varat__spankinsaldo__nan__3011__actual__varatcsv,2023-12-31,S-Pankin saldo,,3011.0,6,mkk,varat,käteinen,s-pankki,This row is created with new id. No comparison can be done.,This happens when owner or any source data field information changes i.e. amount or description
30112024__varat__spankinsaldo__nan__1705__actual__varatcsv,2024-11-30,S-Pankin saldo,,1705.0,6,mkk,varat,käteinen,s-pankki,This row is created with new id. No comparison can be done.,This happens when owner or any source data field information changes i.e. amount or description
3092023__varat__spankinsaldo__nan__9611__actual__varatcsv,2023-09-30,S-Pankin saldo,,9611.0,6,mkk,varat,käteinen,s-pankki,This row is created with new id. No comparison can be done.,This happens when owner or any source data field information changes i.e. amount or description
30112023__varat__spankinsaldo__nan__1705__actual__varatcsv,2023-11-30,S-Pankin saldo,,1705.0,6,mkk,varat,käteinen,s-pankki,This row is created with new id. No comparison can be done.,This happens when owner or any source data field information changes i.e. amount or description
3172023__varat__spankinsaldo__nan__6680__actual__varatcsv,2023-07-31,S-Pankin saldo,,6680.0,6,mkk,varat,käteinen,s-pankki,This row is created with new id. No comparison can be done.,This happens when owner or any source data field information changes i.e. amount or description
3182023__varat__spankinsaldo__nan__6533__actual__varatcsv,2023-08-31,S-Pankin saldo,,6533.0,6,mkk,varat,käteinen,s-pankki,This row is created with new id. No comparison can be done.,This happens when owner or any source data field information changes i.e. amount or description
31102024__varat__spankinsaldo__nan__3103__actual__varatcsv,2024-10-31,S-Pankin saldo,,3103.0,6,mkk,varat,käteinen,s-pankki,This row is created with new id. No comparison can be done.,This happens when owner or any source data field information changes i.e. amount or description
2822024__varat__spankinsaldo__nan__2225__actual__varatcsv,2024-02-28,S-Pankin saldo,,2225.0,6,mkk,varat,käteinen,s-pankki,This row is created with new id. No comparison can be done.,This happens when owner or any source data field information changes i.e. amount or description
3152024__varat__spankinsaldo__nan__201__actual__varatcsv,2024-05-31,S-Pankin saldo,,201.0,6,mkk,varat,käteinen,s-pankki,This row is created with new id. No comparison can be done.,This happens when owner or any source data field information changes i.e. amount or description
3152023__varat__spankinsaldo__nan__201__actual__varatcsv,2023-05-31,S-Pankin saldo,,201.0,6,mkk,varat,käteinen,s-pankki,This row is created with new id. No comparison can be done.,This happens when owner or any source data field information changes i.e. amount or description
3042024__varat__spankinsaldo__nan__2851__actual__varatcsv,2024-04-30,S-Pankin saldo,,2851.0,6,mkk,varat,käteinen,s-pankki,This row is created with new id. No comparison can be done.,This happens when owner or any source data field information changes i.e. amount or description
3132024__varat__spankinsaldo__nan__3925__actual__varatcsv,2024-03-31,S-Pankin saldo,,3925.0,6,mkk,varat,käteinen,s-pankki,This row is created with new id. No comparison can be done.,This happens when owner or any source data field information changes i.e. amount or description
3172024__varat__spankinsaldo__nan__6680__actual__varatcsv,2024-07-31,S-Pankin saldo,,6680.0,6,mkk,varat,käteinen,s-pankki,This row is created with new id. No comparison can be done.,This happens when owner or any source data field information changes i.e. amount or description
3182024__varat__spankinsaldo__nan__6533__actual__varatcsv,2024-08-31,S-Pankin saldo,,6533.0,6,mkk,varat,käteinen,s-pankki,This row is created with new id. No comparison can be done.,This happens when owner or any source data field information changes i.e. amount or description
3112023__varat__spankinsaldo__nan__7460__actual__varatcsv,2023-01-31,S-Pankin saldo,,7460.0,6,mkk,varat,käteinen,s-pankki,This row is created with new id. No comparison can be done.,This happens when owner or any source data field information changes i.e. amount or description
2822023__varat__spankinsaldo__nan__497__actual__varatcsv,2023-02-28,S-Pankin saldo,,497.0,6,mkk,varat,käteinen,s-pankki,This row is created with new id. No comparison can be done.,This happens when owner or any source data field information changes i.e. amount or description
3092024__varat__spankinsaldo__nan__9611__actual__varatcsv,2024-09-30,S-Pankin saldo,,9611.0,6,mkk,varat,käteinen,s-pankki,This row is created with new id. No comparison can be done.,This happens when owner or any source data field information changes i.e. amount or description
3132023__varat__spankinsaldo__nan__3925__actual__varatcsv,2023-03-31,S-Pankin saldo,,3925.0,6,mkk,varat,käteinen,s-pankki,This row is created with new id. No comparison can be done.,This happens when owner or any source data field information changes i.e. amount or description
3042023__varat__spankinsaldo__nan__2851__actual__varatcsv,2023-04-30,S-Pankin saldo,,2851.0,6,mkk,varat,käteinen,s-pankki,This row is created with new id. No comparison can be done.,This happens when owner or any source data field information changes i.e. amount or description
3062024__varat__spankinsaldo__nan__447__actual__varatcsv,2024-06-30,S-Pankin saldo,,447.0,6,mkk,varat,käteinen,s-pankki,This row is created with new id. No comparison can be done.,This happens when owner or any source data field information changes i.e. amount or description
